Team 6	2.4838383838383837	0	0.09090909090909091	3.361111111111111
Team 6	2.3353096179183135	0	0.09090909090909091	3.361111111111111
Team 6	2.1832674571805004	0	0.09090909090909091	3.361111111111111
Team 6	2.2971160884204362	0	0.09090909090909091	3.361111111111111
Team 6	2.2971160884204362	0	0.09090909090909091	3.361111111111111
Team 6	2.2971160884204362	1	0.09090909090909091	3.361111111111111
Team 6	2.2971160884204362	1	0.09090909090909091	3.361111111111111
Team 6	2.4014931927975405	1	0.09090909090909091	3.361111111111111
Team 6	2.4014931927975405	1	0.09090909090909091	3.361111111111111
Team 6	2.4014931927975405	1	4.0	3.361111111111111
Team 6	2.4014931927975405	1	4.0	3.361111111111111
Team 6	2.4014931927975405	1	0	3.361111111111111
Team 6	2.4014931927975405	1	0	3.361111111111111
Team 6	2.4014931927975405	1	0	3.361111111111111
Team 6	2.305679988288684	4	0	3.1666666666666665
Team 6	2.305679988288684	4	0	3.1666666666666665
Team 6	2.305679988288684	4	0	3.1666666666666665
Team 6	2.4678670765627286	4	0	3.1666666666666665
Team 6	2.501200409896062	4	0	3.1666666666666665
Team 6	2.501200409896062	4	0	3.1666666666666665
Team 6	2.501200409896062	4	0	3.1666666666666665
Team 6	2.501200409896062	4	0	3.1666666666666665
Team 6	2.501200409896062	4	0	3.1666666666666665
Team 6	2.4308300395256914	4	0	3.1666666666666665
Team 6	2.501200409896062	4	0	3.1666666666666665
Team 6	2.501200409896062	4	0	3.1666666666666665
Team 6	2.501200409896062	4	0	3.1666666666666665
Team 6	2.5780120040989605	4	0	3.1666666666666665
Team 6	2.654823598301859	4	0	3.1666666666666665
Team 6	2.654823598301859	4	0	3.1666666666666665
Team 6	2.676562728736642	4	0	3.1666666666666665
Team 6	2.676562728736642	4	0	3.1666666666666665
Team 6	2.676562728736642	4	0	3.1666666666666665
Team 6	2.676562728736642	4	0	3.1666666666666665
Team 6	2.676562728736642	4	0	3.1666666666666665
Team 6	2.676562728736642	4	0.09090909090909091	3.1666666666666665
Team 6	2.7200409896062068	4	0.09090909090909091	3.1666666666666665
Team 6	2.320011711316059	4	0.09090909090909091	3.1666666666666665
Team 6	2.320011711316059	4	0.09090909090909091	3.1666666666666665
Team 6	2.7200409896062068	4	0.09090909090909091	3.1666666666666665
Team 6	2.7200409896062068	4	0.09090909090909091	3.1666666666666665
Team 6	2.7200409896062068	4	0.09090909090909091	3.1666666666666665
Team 6	2.7200409896062068	4	0.09090909090909091	3.1666666666666665
Team 6	2.7200409896062068	4	0.09090909090909091	3.1666666666666665
Team 6	2.7200409896062068	4	0.09090909090909091	3.1666666666666665
Team 6	2.6677060459669155	4	0.09090909090909091	3.0
Team 6	2.7200409896062068	4	0.09090909090909091	3.1666666666666665
Team 6	2.7200409896062068	4	0.09090909090909091	3.1666666666666665
Team 6	3.6434343434343432	4	0.09090909090909091	3.1666666666666665
Team 6	3.591099399795052	4	0.09090909090909091	3.0
Team 6	3.591099399795052	4	0.09090909090909091	3.0
Team 6	3.6214024300980823	4	0.09090909090909091	3.0
Team 6	3.6651734738691264	4	0.09090909090909091	3.0
Team 6	3.6651734738691264	4	0.09090909090909091	3.0
Team 6	3.631840140535793	4	0.09090909090909091	3.0
Team 6	3.5666227492314446	4	0.09090909090909091	3.0
Team 6	3.6651734738691264	4	4.0	3.388888888888889
Team 6	3.6651734738691264	4	4.0	3.388888888888889
Team 6	3.6651734738691264	4	4.0	3.0
Team 6	3.6651734738691264	4	4.0	3.0
Team 6	3.6651734738691264	4	4.0	2.375
Team 6	3.6651734738691264	4	4.0	3.388888888888889
Team 6	3.6651734738691264	4	4.0	3.388888888888889
Team 6	3.6651734738691264	4	0	3.388888888888889
Team 6	3.6651734738691264	4	0	3.388888888888889
Team 6	3.6651734738691264	4	0	3.388888888888889
Team 6	3.6651734738691264	4	0	3.388888888888889
Team 6	3.6651734738691264	4	1.7857142857142856	3.388888888888889
Team 6	3.6651734738691264	4	1.7857142857142856	3.388888888888889
Team 6	3.6651734738691264	4	1.7857142857142856	3.388888888888889
Team 6	3.6651734738691264	4	1.7857142857142856	3.388888888888889
Team 6	3.6651734738691264	4	4.0	3.388888888888889
Team 6	3.6651734738691264	4	4.0	3.388888888888889
Team 6	3.6651734738691264	4	4.0	3.388888888888889
Team 6	3.5580588493631975	4	4.0	3.388888888888889
Team 6	3.445366710584102	4	4.0	3.388888888888889
Team 6	3.482403747621139	4	4.0	3.388888888888889
Team 6	3.482403747621139	4	4.0	3.388888888888889
Team 6	3.747518664909969	4	4.0	3.388888888888889
Team 6	3.747518664909969	4	4.0	3.388888888888889
Team 6	3.603367003367003	4	4.0	3.388888888888889
Team 6	3.603367003367003	4	4.0	3.388888888888889
Team 6	3.603367003367003	4	4.0	3.388888888888889
Team 6	3.603367003367003	4	4.0	3.388888888888889
Team 6	3.603367003367003	4	4.0	3.388888888888889
Team 6	3.5513248426291906	4	4.0	3.388888888888889
Team 6	3.5513248426291906	4	4.0	3.388888888888889
Team 6	3.5513248426291906	4	4.0	3.388888888888889
Team 6	3.6954765041721567	4	4.0	3.388888888888889
Team 6	3.6954765041721567	4	4.0	3.388888888888889
Team 6	3.725779534475187	4	4.0	3.388888888888889
Team 6	3.7560825647782172	4	4.0	3.388888888888889
Team 6	3.8081247255160298	4	4.0	3.388888888888889
Team 6	3.8081247255160298	4	4.0	3.388888888888889
Team 6	3.8081247255160298	4	4.0	3.388888888888889
Team 6	3.7279022105109063	4	4.0	3.5555555555555554
Team 6	3.8081247255160298	4	4.0	3.388888888888889
Team 6	3.7279022105109063	4	4.0	3.5555555555555554
Team 6	3.7279022105109063	4	4.0	3.5555555555555554
Team 6	3.8081247255160298	4	4.0	3.388888888888889
Team 6	3.7279022105109063	4	4.0	3.5555555555555554
Team 6	3.8081247255160298	4	4.0	3.388888888888889
